begin_day,year,month,cz_type,damage_property,event_type_debris flow,event_type_dense fog,event_type_flash flood,event_type_flood,event_type_hail,event_type_heavy rain,event_type_heavy snow,event_type_high surf,event_type_high wind,event_type_lightning,event_type_strong wind,event_type_thunderstorm wind,event_type_wildfire,event_type_winter storm,event_type_winter weather,begin_azimuth_ene,begin_azimuth_ese,begin_azimuth_n,begin_azimuth_ne,begin_azimuth_nne,begin_azimuth_nnw,begin_azimuth_nw,begin_azimuth_s,begin_azimuth_se,begin_azimuth_sse,begin_azimuth_ssw,begin_azimuth_sw,begin_azimuth_w,begin_azimuth_wnw,begin_azimuth_wsw,begin_hour_of_day,end_hour_of_day,time_of_day_evening,time_of_day_morning,day_of_week_monday,day_of_week_saturday,day_of_week_sunday,day_of_week_thursday,day_of_week_tuesday,day_of_week_wednesday,lat,lon,county_name,land_area,county_households,humidity,dew_point,wind_direction,wind_speed,air_pressure,precipitation,temperature,duration_hours,property_damage_per_capita,population_density,coast_distance
16,2020,12,Z,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,17,0,0,0,0,0,0,0,1,33.0047,-116.9604,San Diego,4210,1230332.0,0.2275,13.55,95.0,4.6602825,1020.8499999999999,0.0,51.035000000000004,3.0,3.034626913863329e-07,782.7311163895487,18.23612227076084
18,2020,12,Z,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,33.6256,-117.455,Orange,793,1131625.0,0.8025,47.21,172.5,2.9981150749999994,1014.6374999999999,0.0,53.3975,7.0,3.1389940277499626e-07,4017.3190416141238,17.11268141461557
18,2020,12,Z,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,33.6256,-117.455,Riverside,7209,850608.0,0.8025,47.21,172.5,2.9981150749999994,1014.6374999999999,0.0,53.3975,7.0,4.1271270697026366e-07,336.10667221528644,17.11268141461557
18,2020,12,Z,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,33.6256,-117.455,San Diego,4210,1230332.0,0.8025,47.21,172.5,2.9981150749999994,1014.6374999999999,0.0,53.3975,7.0,3.034626913863329e-07,782.7311163895487,17.11268141461557
25,2020,12,Z,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,0,1,0,0,0,0,0,0,38.7829,-120.3423,Alpine,738,1541.0,0.6889285714285713,26.00214285714286,173.33333333333334,12.775831596428572,1017.7285714285715,4.3,36.185,27.0,0.0008298755186721991,1.632791327913279,287.523122628065
25,2020,12,Z,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,0,1,0,0,0,0,0,0,38.7829,-120.3423,Amador,595,18822.0,0.6889285714285713,26.00214285714286,173.33333333333334,12.775831596428572,1017.7285714285715,4.3,36.185,27.0,2.4676125848241827e-05,68.10924369747899,287.523122628065
25,2020,12,Z,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,0,1,0,0,0,0,0,0,38.7829,-120.3423,Calaveras,1020,27437.0,0.6889285714285713,26.00214285714286,173.33333333333334,12.775831596428572,1017.7285714285715,4.3,36.185,27.0,2.205168915938961e-05,44.45882352941177,287.523122628065
25,2020,12,Z,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,0,1,0,0,0,0,0,0,38.7829,-120.3423,El Dorado,1708,93601.0,0.6889285714285713,26.00214285714286,173.33333333333334,12.775831596428572,1017.7285714285715,4.3,36.185,27.0,5.228894873068577e-06,111.97014051522248,287.523122628065
25,2020,12,Z,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,0,1,0,0,0,0,0,0,38.7829,-120.3423,Nevada,958,53673.0,0.6889285714285713,26.00214285714286,173.33333333333334,12.775831596428572,1017.7285714285715,4.3,36.185,27.0,9.778516599031927e-06,106.74843423799582,287.523122628065
25,2020,12,Z,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,0,1,0,0,0,0,0,0,38.7829,-120.3423,Placer,1407,172852.0,0.6889285714285713,26.00214285714286,173.33333333333334,12.775831596428572,1017.7285714285715,4.3,36.185,27.0,2.463497131257591e-06,288.50533049040513,287.523122628065
25,2020,12,Z,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,0,1,0,0,0,0,0,0,38.7829,-120.3423,Sierra,953,2128.0,0.6889285714285713,26.00214285714286,173.33333333333334,12.775831596428572,1017.7285714285715,4.3,36.185,27.0,0.000310077519379845,3.3840503672612803,287.523122628065
25,2020,12,Z,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,0,1,0,0,0,0,0,0,38.7829,-120.3423,Tuolumne,2221,31431.0,0.6889285714285713,26.00214285714286,173.33333333333334,12.775831596428572,1017.7285714285715,4.3,36.185,27.0,1.8057386373896243e-05,24.934263845114813,287.523122628065
25,2020,12,Z,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,0,1,0,0,0,0,0,0,38.7829,-120.3423,Yuba,632,29561.0,0.6889285714285713,26.00214285714286,173.33333333333334,12.775831596428572,1017.7285714285715,4.3,36.185,27.0,1.2201371434149199e-05,129.68037974683546,287.523122628065
16,2021,2,Z,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,33.0713,-116.5324,San Diego,4210,1237638.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,24.0,3.0539647792349943e-07,777.7748218527316,43.34094480658035
12,2021,2,Z,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,33.7185,-115.2342,Riverside,7209,858711.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,116.0,4.075977857657886e-07,340.324455541684,127.5894450401268
30,2020,12,Z,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,5,1,0,0,0,0,0,0,1,40.9423,-121.4882,Shasta,3776,79430.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,5.866666666666666,5.494445115987737e-06,48.199682203389834,438.7883085240619
30,2020,12,Z,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,5,1,0,0,0,0,0,0,1,38.7829,-120.3423,Alpine,738,1541.0,0.355,10.07,180.0,11.15360945,1022.9833333333332,0.0,36.17,5.866666666666666,0.0008298755186721991,1.632791327913279,287.523122628065
30,2020,12,Z,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,5,1,0,0,0,0,0,0,1,38.7829,-120.3423,Amador,595,18822.0,0.355,10.07,180.0,11.15360945,1022.9833333333332,0.0,36.17,5.866666666666666,2.4676125848241827e-05,68.10924369747899,287.523122628065
30,2020,12,Z,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,5,1,0,0,0,0,0,0,1,38.7829,-120.3423,Calaveras,1020,27437.0,0.355,10.07,180.0,11.15360945,1022.9833333333332,0.0,36.17,5.866666666666666,2.205168915938961e-05,44.45882352941177,287.523122628065
30,2020,12,Z,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,5,1,0,0,0,0,0,0,1,38.7829,-120.3423,El Dorado,1708,93601.0,0.355,10.07,180.0,11.15360945,1022.9833333333332,0.0,36.17,5.866666666666666,5.228894873068577e-06,111.97014051522248,287.523122628065
30,2020,12,Z,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,5,1,0,0,0,0,0,0,1,38.7829,-120.3423,Nevada,958,53673.0,0.355,10.07,180.0,11.15360945,1022.9833333333332,0.0,36.17,5.866666666666666,9.778516599031927e-06,106.74843423799582,287.523122628065
30,2020,12,Z,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,5,1,0,0,0,0,0,0,1,38.7829,-120.3423,Placer,1407,172852.0,0.355,10.07,180.0,11.15360945,1022.9833333333332,0.0,36.17,5.866666666666666,2.463497131257591e-06,288.50533049040513,287.523122628065
30,2020,12,Z,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,5,1,0,0,0,0,0,0,1,38.7829,-120.3423,Sierra,953,2128.0,0.355,10.07,180.0,11.15360945,1022.9833333333332,0.0,36.17,5.866666666666666,0.000310077519379845,3.3840503672612803,287.523122628065
30,2020,12,Z,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,5,1,0,0,0,0,0,0,1,38.7829,-120.3423,Tuolumne,2221,31431.0,0.355,10.07,180.0,11.15360945,1022.9833333333332,0.0,36.17,5.866666666666666,1.8057386373896243e-05,24.934263845114813,287.523122628065
30,2020,12,Z,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,5,1,0,0,0,0,0,0,1,38.7829,-120.3423,Yuba,632,29561.0,0.355,10.07,180.0,11.15360945,1022.9833333333332,0.0,36.17,5.866666666666666,1.2201371434149199e-05,129.68037974683546,287.523122628065
19,2021,1,Z,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,0,0,0,0,0,0,1,0,33.7424,-116.3024,Riverside,7209,858711.0,0.3713513513513514,30.015135135135136,251.8918918918919,7.2767582243243245,1012.5486486486487,1.9,58.81027027027027,36.00000000000001,4.075977857657886e-07,340.324455541684,72.92112390232906
19,2021,1,Z,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,1,0,33.66,-116.6434,Riverside,7209,858711.0,0.2796,25.9664,273.88,10.888905403999996,1014.664,0.1,61.7648,24.0,4.075977857657886e-07,340.324455541684,53.693173769333335
19,2021,1,Z,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,1,0,33.8486,-117.2412,Riverside,7209,858711.0,0.3556,26.499200000000002,95.6,14.902962064,1010.296,1.2,55.976,24.0,4.075977857657886e-07,340.324455541684,36.800284901349684
19,2021,1,Z,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,1,0,33.8486,-117.2412,San Bernardino,20068,735981.0,0.3556,26.499200000000002,95.6,14.902962064,1010.296,1.2,55.976,24.0,4.5597826260426513e-07,109.28278851903528,36.800284901349684
19,2021,1,Z,1.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,20,0,0,0,0,0,0,1,0,34.2304,-117.0957,San Bernardino,20068,735981.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,32.0,4.5597826260426513e-07,109.28278851903528,62.220361317112314
19,2021,1,Z,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,0,0,0,0,0,0,1,0,33.0713,-116.5324,San Diego,4210,1237638.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,-118.0,3.0539647792349943e-07,777.7748218527316,43.34094480658035
19,2021,1,Z,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,1,0,33.0047,-116.9604,San Diego,4210,1237638.0,0.4964,32.1944,84.04,15.126655624000001,1008.22,0.0,54.5864,24.0,3.0539647792349943e-07,777.7748218527316,18.23612227076084
19,2021,1,Z,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,1,0,33.6256,-117.455,Orange,793,1138966.0,0.3336,27.6512,73.52,15.521847580000001,1010.488,0.5,59.741600000000005,24.0,3.1639451992035717e-07,3985.638083228247,17.11268141461557
19,2021,1,Z,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,1,0,33.6256,-117.455,Riverside,7209,858711.0,0.3336,27.6512,73.52,15.521847580000001,1010.488,0.5,59.741600000000005,24.0,4.075977857657886e-07,340.324455541684,17.11268141461557
19,2021,1,Z,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,1,0,33.6256,-117.455,San Diego,4210,1237638.0,0.3336,27.6512,73.52,15.521847580000001,1010.488,0.5,59.741600000000005,24.0,3.0539647792349943e-07,777.7748218527316,17.11268141461557
17,2021,2,Z,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,34.5427,-117.0143,San Bernardino,20068,735981.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,8.0,4.5597826260426513e-07,109.28278851903528,82.13757250240201
17,2021,2,Z,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,33.7028,-117.7899,Orange,793,1138966.0,0.6629032258064517,45.07612903225806,130.38709677419354,5.850909512903227,1015.6967741935484,0.0,56.74129032258064,30.0,3.1639451992035717e-07,3985.638083228247,9.203531550431913
12,2021,2,C,10000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,12,0,1,0,0,0,0,0,0,40.466,-120.5471,Lassen,4541,12225.0,0.965,35.15,267.75,4.3185284500000005,1012.5500000000001,0.4,36.05,3.0,0.31362709738121375,7.021581149526536,403.403757439978
12,2021,2,C,10000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,12,0,1,0,0,0,0,0,0,40.466,-120.5471,Plumas,2553,15437.0,0.965,35.15,267.75,4.3185284500000005,1012.5500000000001,0.4,36.05,3.0,0.5010522096402446,7.8174696435566,403.403757439978
12,2021,2,C,10000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,12,0,1,0,0,0,0,0,0,40.466,-120.5471,Sierra,953,2130.0,0.965,35.15,267.75,4.3185284500000005,1012.5500000000001,0.4,36.05,3.0,3.0358227079538556,3.4564533053515216,403.403757439978
17,2021,2,Z,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,1,33.0713,-116.5324,San Diego,4210,1237638.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,38.0,3.0539647792349943e-07,777.7748218527316,43.34094480658035
17,2021,2,Z,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,33.0047,-116.9604,San Diego,4210,1237638.0,0.8094117647058823,41.063529411764705,107.02941176470588,3.8835687500000007,1015.8941176470587,0.0,47.501176470588234,33.00000000000001,3.0539647792349943e-07,777.7748218527316,18.23612227076084
5,2021,3,Z,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,41.7362,-122.5631,Siskiyou,6279,22907.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,0.16666666666666666,2.2655701307233964e-05,7.0296225513616815,502.1954478899815
9,2021,3,Z,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,7,1,0,0,0,0,0,1,0,41.2704,-122.1846,Siskiyou,6279,22907.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,10.0,2.2655701307233964e-05,7.0296225513616815,466.6807799200366
14,2021,3,Z,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,0,0,0,0,1,0,0,0,41.7362,-122.5631,Siskiyou,6279,22907.0,0.6509523809523811,30.02,174.28571428571428,16.492961685714285,1015.852380952381,5.1,42.05428571428571,20.0,2.2655701307233964e-05,7.0296225513616815,502.1954478899815
14,2021,3,Z,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,0,0,0,0,1,0,0,0,41.2704,-122.1846,Siskiyou,6279,22907.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,20.0,2.2655701307233964e-05,7.0296225513616815,466.6807799200366
2,2021,2,Z,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,8,1,0,0,0,0,0,1,0,41.0243,-124.0956,Humboldt,3568,62446.0,0.7929999999999999,40.226,174.0,6.487113239999999,1021.1400000000001,1.9,46.400000000000006,9.000000000000002,7.41306330014752e-06,37.807455156950674,480.60373198412697
3,2021,2,Z,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,1,40.7088,-123.111,Trinity,3179,8137.0,0.8540000000000001,29.48,218.6,4.51115346,1021.5799999999999,0.5,33.368,4.0,6.218132073125233e-05,5.0588235294117645,441.45871242368514
2,2021,2,Z,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,8,1,0,0,0,0,0,1,0,40.7088,-123.111,Trinity,3179,8137.0,0.7554545454545455,31.14909090909091,240.1818181818182,5.3663859090909085,1019.7818181818183,0.30000000000000004,38.39818181818182,10.0,6.218132073125233e-05,5.0588235294117645,441.45871242368514
18,2021,2,Z,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,19,0,1,0,0,0,1,0,0,40.7088,-123.111,Trinity,3179,8137.0,0.7385714285714287,27.448571428571427,137.21428571428572,1.6377564214285714,1027.8285714285714,3.1,34.98285714285714,13.0,6.218132073125233e-05,5.0588235294117645,441.45871242368514
19,2021,2,Z,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,1,0,0,0,0,0,0,0,41.0243,-124.0956,Humboldt,3568,62446.0,0.8513333333333334,43.879999999999995,217.33333333333334,10.98583928,1023.42,14.7,48.211999999999996,14.816666666666666,7.41306330014752e-06,37.807455156950674,480.60373198412697
14,2021,1,Z,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,12,0,0,0,0,0,1,0,0,33.66,-116.6434,Riverside,7209,858711.0,0.153,23.738,200.75,5.694865214999999,1023.1200000000001,0.0,76.001,19.0,4.075977857657886e-07,340.324455541684,53.693173769333335
14,2021,1,Z,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,12,0,0,0,0,0,1,0,0,33.8486,-117.2412,Riverside,7209,858711.0,0.218,22.73,184.5,4.787663555000001,1021.875,0.0,65.66,19.0,4.075977857657886e-07,340.324455541684,36.800284901349684
14,2021,1,Z,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,12,0,0,0,0,0,1,0,0,33.8486,-117.2412,San Bernardino,20068,735981.0,0.218,22.73,184.5,4.787663555000001,1021.875,0.0,65.66,19.0,4.5597826260426513e-07,109.28278851903528,36.800284901349684
14,2021,1,Z,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,12,0,0,0,0,0,1,0,0,34.2304,-117.0957,San Bernardino,20068,735981.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,19.0,4.5597826260426513e-07,109.28278851903528,62.220361317112314
14,2021,1,Z,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,12,0,0,0,0,0,1,0,0,33.0713,-116.5324,San Diego,4210,1237638.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,19.0,3.0539647792349943e-07,777.7748218527316,43.34094480658035
14,2021,1,Z,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,12,0,0,0,0,0,1,0,0,33.6256,-117.455,Orange,793,1138966.0,0.1245,23.09,77.45,12.51441194,1020.9900000000001,0.0,79.988,19.0,3.1639451992035717e-07,3985.638083228247,17.11268141461557
14,2021,1,Z,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,12,0,0,0,0,0,1,0,0,33.6256,-117.455,Riverside,7209,858711.0,0.1245,23.09,77.45,12.51441194,1020.9900000000001,0.0,79.988,19.0,4.075977857657886e-07,340.324455541684,17.11268141461557
14,2021,1,Z,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,12,0,0,0,0,0,1,0,0,33.6256,-117.455,San Diego,4210,1237638.0,0.1245,23.09,77.45,12.51441194,1020.9900000000001,0.0,79.988,19.0,3.0539647792349943e-07,777.7748218527316,17.11268141461557
25,2021,1,Z,1.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,14,1,0,1,0,0,0,0,0,34.5427,-117.0143,San Bernardino,20068,735981.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,-6.0,4.5597826260426513e-07,109.28278851903528,82.13757250240201
22,2021,1,Z,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,0,0,0,0,0,0,0,0,33.66,-116.6434,Riverside,7209,858711.0,0.6073404255319148,38.18127659574468,177.5,6.5177851702127665,1010.0500000000003,13.899999999999999,52.45297872340426,93.0,4.075977857657886e-07,340.324455541684,53.693173769333335
22,2021,1,Z,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,0,0,0,0,0,0,0,0,34.2304,-117.0957,San Bernardino,20068,735981.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,93.0,4.5597826260426513e-07,109.28278851903528,62.220361317112314
25,2021,1,Z,1000000.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,32.9783,-117.2367,San Diego,4210,1237638.0,0.6564,40.812799999999996,246.0,12.879778088000002,1009.9280000000002,10.7,52.2536,24.0,0.3053964779234994,777.7748218527316,2.4452958566052696
25,2021,1,Z,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,33.0713,-116.5324,San Diego,4210,1237638.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,24.0,3.0539647792349943e-07,777.7748218527316,43.34094480658035
25,2021,1,Z,1.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,33.0047,-116.9604,San Diego,4210,1237638.0,0.813939393939394,38.50727272727273,234.84848484848484,14.500539609090909,1009.3363636363638,33.5,44.03818181818182,32.0,3.0539647792349943e-07,777.7748218527316,18.23612227076084
4,2021,1,Z,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,1,0,1,0,0,0,0,0,36.8269,-118.341,Inyo,10197,9497.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,0.6666666666666666,5.28429507503699e-05,1.8558399529273315,180.24951081616985
25,2021,1,Z,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,0,1,1,0,0,0,0,0,35.1398,-115.7069,San Bernardino,20068,735981.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,3.5,4.5597826260426513e-07,109.28278851903528,161.61857621257917
27,2021,1,Z,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,1,36.8269,-118.341,Inyo,10197,9497.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,48.0,5.28429507503699e-05,1.8558399529273315,180.24951081616985
